path,artifact_score,best_artifact,best_ok,artifact:a person with extra fingers,artifact:malformed hands,artifact:deformed hands,artifact:missing fingers,artifact:fused fingers,artifact:broken arms,artifact:missing arms,artifact:distorted limbs,artifact:anatomical errors,artifact:bad anatomy,artifact:mutated hands,artifact:wrong fingers,ok:a person with normal hands,ok:anatomically correct hands,ok:normal arms,ok:correct anatomy,ok:realistic human anatomy
/home/glindkvist/Downloads/pixlvault_export/image_00015.png,-0.0018265396356582642,0.1318371593952179,0.13366369903087616,0.11083324998617172,0.07500939071178436,0.08715132623910904,0.10541213303804398,0.08266564458608627,0.11197708547115326,0.11055592447519302,0.08751664310693741,0.11671137064695358,0.1318371593952179,0.05132252350449562,0.09678259491920471,0.10570687800645828,0.11259762197732925,0.11606307327747345,0.13366369903087616,0.1323355883359909
/home/glindkvist/Downloads/pixlvault_export/image_00016.png,-0.010921940207481384,0.14513258635997772,0.1560545265674591,0.12068586051464081,0.11344968527555466,0.11056669056415558,0.12629017233848572,0.10224837809801102,0.11498571932315826,0.12383033335208893,0.11148454248905182,0.12058144807815552,0.14513258635997772,0.08906741440296173,0.11397403478622437,0.09864091873168945,0.13960163295269012,0.10797827690839767,0.13799935579299927,0.1560545265674591
/home/glindkvist/Downloads/pixlvault_export/image_00018.png,-0.0016553476452827454,0.12316523492336273,0.12482058256864548,0.12304992228746414,0.09436038136482239,0.09729748219251633,0.12119204550981522,0.09153440594673157,0.1188371405005455,0.12316523492336273,0.10275505483150482,0.11930765956640244,0.11020916700363159,0.07524995505809784,0.10810946673154831,0.1173677146434784,0.10904072225093842,0.11859628558158875,0.12482058256864548,0.12256590276956558
/home/glindkvist/Downloads/pixlvault_export/image_00020.png,0.006308197975158691,0.14101944863796234,0.13471125066280365,0.14101944863796234,0.09332765638828278,0.09909869730472565,0.112826406955719,0.11068890988826752,0.10796032845973969,0.10477394610643387,0.10015855729579926,0.11043325066566467,0.111946240067482,0.08001837134361267,0.10862970352172852,0.13471125066280365,0.10983714461326599,0.11139754951000214,0.12379421293735504,0.11948263645172119
/home/glindkvist/Downloads/pixlvault_export/image_00021.png,0.0010436400771141052,0.1254943311214447,0.1244506910443306,0.11036539822816849,0.08671939373016357,0.09834319353103638,0.12222377955913544,0.10623900592327118,0.10234661400318146,0.10704255849123001,0.08671621233224869,0.1168205589056015,0.1254943311214447,0.07731665670871735,0.1045684665441513,0.09798922389745712,0.1132207065820694,0.09360842406749725,0.1244506910443306,0.12122070044279099
/home/glindkvist/Downloads/pixlvault_export/image_00022.png,0.002189815044403076,0.135301873087883,0.13311205804347992,0.1289411336183548,0.10252512246370316,0.11116598546504974,0.1179978996515274,0.10576461255550385,0.11218868941068649,0.1093045175075531,0.10125565528869629,0.12632299959659576,0.135301873087883,0.08574599772691727,0.115805484354496,0.11857324838638306,0.12185847014188766,0.11511794477701187,0.13311205804347992,0.13156650960445404
/home/glindkvist/Downloads/pixlvault_export/image_00023.png,0.004078879952430725,0.13332387804985046,0.12924499809741974,0.13332387804985046,0.09174720197916031,0.10085610300302505,0.10685525089502335,0.0939541906118393,0.11031951755285263,0.11386121809482574,0.08359202742576599,0.10756362229585648,0.117128387093544,0.07230625301599503,0.10076040029525757,0.12924499809741974,0.10447277873754501,0.11910812556743622,0.121620774269104,0.11369559913873672
/home/glindkvist/Downloads/pixlvault_export/image_00024.png,0.006498128175735474,0.13380512595176697,0.1273069977760315,0.128555029630661,0.10036244243383408,0.1060231477022171,0.11895392835140228,0.09755515307188034,0.12614107131958008,0.11763672530651093,0.09788142144680023,0.12294691056013107,0.13380512595176697,0.08856403827667236,0.11022961139678955,0.12518584728240967,0.11380888521671295,0.11991661041975021,0.1273069977760315,0.12548118829727173
/home/glindkvist/Downloads/pixlvault_export/image_00025.png,-0.0036741048097610474,0.165382981300354,0.16905708611011505,0.1309565156698227,0.12162748724222183,0.12238401174545288,0.1323508322238922,0.12291640788316727,0.11831239610910416,0.12171541154384613,0.1216738149523735,0.14613927900791168,0.165382981300354,0.10202979296445847,0.1277296543121338,0.1079816073179245,0.15230150520801544,0.12339871376752853,0.1586960405111313,0.16905708611011505
/home/glindkvist/Downloads/pixlvault_export/image_00026.png,-0.0015005096793174744,0.12241706252098083,0.12391757220029831,0.12241706252098083,0.10038921236991882,0.09802210330963135,0.1090027317404747,0.1000962182879448,0.11668317019939423,0.10992509871721268,0.09065135568380356,0.1109689325094223,0.10576677322387695,0.07255344837903976,0.10142554342746735,0.1163666620850563,0.10849598050117493,0.11321435123682022,0.12221644818782806,0.12391757220029831
/home/glindkvist/Downloads/pixlvault_export/image_00027.png,-0.0010245591402053833,0.129597008228302,0.13062156736850739,0.129597008228302,0.0980156660079956,0.10067596286535263,0.10365563631057739,0.0966467410326004,0.11558900028467178,0.12032300978899002,0.10112997889518738,0.11083414405584335,0.10672520846128464,0.07816901803016663,0.09755893796682358,0.13062156736850739,0.09848961234092712,0.12344066798686981,0.12530867755413055,0.1286170929670334
/home/glindkvist/Downloads/pixlvault_export/image_00028.png,-0.013631105422973633,0.14721664786338806,0.1608477532863617,0.12477827072143555,0.12086603790521622,0.1180422455072403,0.12330181151628494,0.10244138538837433,0.11744673550128937,0.12707115709781647,0.1156216412782669,0.12092576175928116,0.14721664786338806,0.09250270575284958,0.11310803890228271,0.10352875292301178,0.14708542823791504,0.1156134083867073,0.14056703448295593,0.1608477532863617
/home/glindkvist/Downloads/pixlvault_export/image_00029.png,0.0016037076711654663,0.1277913749217987,0.12618766725063324,0.1277913749217987,0.09185665845870972,0.09670455008745193,0.1118549332022667,0.08786598592996597,0.11388079822063446,0.11915016919374466,0.09711368381977081,0.11040714383125305,0.11468406021595001,0.0761169046163559,0.1014157310128212,0.11650020629167557,0.10304578393697739,0.12618766725063324,0.12571808695793152,0.11940949410200119
